MsgSize,Run,KeyGen,Enc,Dec,CiphertextSize,Status
256,36,0.15455259988084435,2.8324557999148965,1.478490799665451,873,OK
256,37,0.15891019999980927,2.79334930004552,1.4189567998982966,873,OK
256,38,0.16633860021829605,3.0445310999639332,1.6576472003944218,873,OK
256,39,0.14830829994753003,2.9234690996818244,1.51711370004341,873,OK
256,40,0.17818740010261536,3.0396675001829863,1.468126599676907,873,OK
256,41,0.13747699977830052,3.0610207999125123,1.5283872997388244,873,OK
256,42,0.1678144996985793,3.059456099756062,1.5363886998966336,873,OK
256,43,0.15228449972346425,2.84874190017581,1.4221816002391279,873,OK
256,44,0.1698068999685347,2.8814216000027955,1.4826547000557184,873,OK
256,45,0.1494967001490295,2.8719301000237465,1.4486853000707924,873,OK
256,46,0.1885178000666201,2.752493300009519,1.3792293998412788,873,OK
256,47,0.16424790024757385,2.7446028999984264,1.3349593998864293,873,OK
256,48,0.14128530025482178,2.6869902000762522,1.4268199000507593,873,OK
256,49,0.13456480018794537,2.7416150998324156,1.5492082997225225,873,OK
256,50,0.16906579956412315,2.662340299692005,1.348715899977833,873,OK
512,1,0.14094150019809604,5.198595500085503,2.6108150999061763,1649,OK
512,2,0.15421919990330935,4.962488600052893,2.5439531998708844,1649,OK
512,3,0.1579183000139892,5.327999299857765,2.666949300095439,1649,OK
512,4,0.15930210007354617,5.775124300271273,2.820390099659562,1649,OK
512,5,0.16337000019848347,5.482155499979854,2.765109400264919,1649,OK
512,6,0.14724199986085296,5.338999200146645,2.66505020018667,1649,OK
512,7,0.15848230011761189,5.5515876999124885,3.0149496998637915,1649,OK
512,8,0.1587139000184834,5.912613500375301,2.9242908000014722,1649,OK
512,9,0.1560842003673315,5.525427400134504,2.5635672002099454,1649,OK
512,10,0.1509334002621472,5.238082800060511,2.7553499997593462,1649,OK
512,11,0.1500037000514567,5.388437499757856,2.839707199949771,1649,OK
512,12,0.1557750003412366,5.597215599846095,2.7720050998032093,1649,OK
512,13,0.15689300000667572,5.678731299936771,2.8379413997754455,1649,OK
512,14,0.1697480003349483,5.4653597003780305,2.77190879965201,1649,OK
512,15,0.15129909990355372,5.147006100043654,2.4919770997948945,1649,OK
512,16,0.1453391001559794,4.940176299773157,2.5311360000632703,1649,OK
512,17,0.1365422997623682,5.621017099823803,2.8471719999797642,1649,OK
512,18,0.16743869986385107,5.483421100303531,2.8392670997418463,1649,OK
512,19,0.1704894001595676,5.549665699712932,2.7011071001179516,1649,OK
512,20,0.15289160003885627,5.438310499768704,2.5125969001092017,1649,OK
512,21,0.1429193001240492,5.456883999984711,2.7099786000326276,1649,OK
512,22,0.16176679963245988,5.25815110001713,2.7316511999815702,1649,OK
512,23,0.1507778000086546,5.154005600139499,2.6626319997012615,1649,OK
512,24,0.15701880026608706,5.146659200079739,2.4883069000206888,1649,OK
512,25,0.15432449989020824,5.210251799784601,2.6766087003052235,1649,OK
512,26,0.1644680998288095,5.105901400092989,2.6671160999685526,1649,OK
512,27,0.14362380001693964,2.4989193002693355,0.8499875003471971,1649,OK
512,28,0.047486300114542246,1.909176000393927,1.1164158997125924,1649,OK
512,29,0.09272089973092079,1.9561625998467207,0.9757897998206317,1649,OK
512,30,0.05792369972914457,1.8246014001779258,0.933912799693644,1649,OK
512,31,0.04758579982444644,1.77809190005064,0.8749453001655638,1649,OK
512,32,0.04952279990538955,1.774013000074774,0.8824287997558713,1649,OK
512,33,0.05641070008277893,1.7898246003314853,0.9015915002673864,1649,OK
512,34,0.04876249982044101,1.7602513995952904,0.9311406998895109,1649,OK
512,35,0.052405900321900845,1.7282361001707613,0.9201814997941256,1649,OK
512,36,0.04955699993297458,1.768117300234735,0.8888806002214551,1649,OK
512,37,0.04827129980549216,1.8050333000719547,0.9109062999486923,1649,OK
512,38,0.04650030005723238,1.748631900176406,0.9589978000149131,1649,OK
512,39,0.06608990021049976,1.8338408996351063,0.8971222997643054,1649,OK
512,40,0.044207199942320585,1.8541764998808503,0.8905380996875465,1649,OK
512,41,0.043237699661403894,1.7452773000113666,0.8469797000288963,1649,OK
512,42,0.049864300061017275,1.7965160999447107,0.9117307001724839,1649,OK
512,43,0.05049640033394098,1.7693921001628041,0.8884564000181854,1649,OK
512,44,0.0471908999606967,1.8132017999887466,0.9147709999233484,1649,OK
512,45,0.05209639994427562,1.7864147000946105,0.9435907998122275,1649,OK
512,46,0.05155880004167557,1.945999599993229,1.0870829997584224,1649,OK
512,47,0.06653039995580912,2.0116607998497784,0.9571119998581707,1649,OK
512,48,0.04614889994263649,1.8097219998016953,1.1337583996355534,1649,OK
512,49,0.056501599960029125,1.9054171000607312,1.771447699982673,1649,OK
512,50,0.14831440011039376,4.988573899958283,2.5410059997811913,1649,OK
1024,1,0.15224159974604845,10.55643570004031,5.251674899831414,3298,OK
1024,2,0.16336929984390736,9.1162851001136,1.8568688998930156,3298,OK
1024,3,0.04877739958465099,3.560210299678147,1.852828400209546,3298,OK
1024,4,0.04988939967006445,3.737535099964589,1.8492334997281432,3298,OK
1024,5,0.053421299904584885,3.6972985002212226,1.8680873000994325,3298,OK
1024,6,0.05265600001439452,3.48194790026173,1.998562099877745,3298,OK
1024,7,0.1808352000080049,11.47199650015682,5.649439200293273,3298,OK
1024,8,0.17517480021342635,10.627149400301278,5.472413300070912,3298,OK
1024,9,0.16683000000193715,10.578690099995583,5.205299300141633,3298,OK
1024,10,0.1680469000712037,10.714203000068665,5.353447100147605,3298,OK
1024,11,0.15524000022560358,5.874221500009298,1.9913198999129236,3298,OK
1024,12,0.05654329992830753,3.7266457001678646,1.789309499785304,3298,OK
1024,13,0.05479389987885952,3.7285199002362788,1.9505702001042664,3298,OK
1024,14,0.04979840014129877,3.6776515999808908,1.8080301997251809,3298,OK
1024,15,0.04854610003530979,3.713736700359732,1.9137515998445451,3298,OK
1024,16,0.05187859991565347,3.579398099798709,1.9021898000501096,3298,OK
1024,17,0.05524370027706027,3.8466830998659134,1.7887304001487792,3298,OK
1024,18,0.05170879978686571,3.783022199757397,1.926840899977833,3298,OK
1024,19,0.05106299975886941,7.282679399941117,3.934454600326717,3298,OK
1024,20,0.04944919981062412,3.5327166002243757,1.7883933996781707,3298,OK
1024,21,0.05610699998214841,3.6940900003537536,1.9211534997448325,3298,OK
1024,22,0.0545779000967741,3.516586299985647,1.9170074998401105,3298,OK
1024,23,0.05341059993952513,3.847605099901557,1.9222254999913275,3298,OK
1024,24,0.0573487002402544,3.7543922001495957,1.8490098998881876,3298,OK
1024,25,0.05808279989287257,3.648516899906099,1.7985256998799741,3298,OK
1024,26,0.0503973001614213,3.6335726999677718,1.753796299919486,3298,OK
1024,27,0.051532099954783916,3.564116000197828,1.8292069998569787,3298,OK
